"Anon_Clara_1864" "Barclay_Ladies_1917" "Bennet_Babylon_1902" "Blackmore_Erema_1877" "Burnett_Garden_1911" "Cbronte_Jane_1847" "Chesterton_Innocence_1911" "Conrad_Almayer_1895" "Corelli_Innocent_1914" "Dickens_Bleak_1853" "Doyle_Hound_1902" "Eliot_Adam_1859" "Ford_Girl_1907" "Forster_Angels_1905" "Galsworthy_Man_1906" "Gaskell_Lovers_1863" "Gissing_Unclassed_1884" "Haggard_Mines_1885" "Hardy_Jude_1895" "James_Ambassadors_1903" "Kipling_Captains_1896" "Lawrence_Peacock_1911" "Lee_Albany_1884" "Lytton_Kenelm_1873" "Meredith_Feverel_1859" "Morris_Roots_1890" "Schreiner_Farm_1883" "Stevenson_Arrow_1888" "Thackeray_Esmond_1852" "Trollope_Phineas_1869" "Ward_Ashe_1905" "Wcollins_Basil_1852" "Woolf_Lighthouse_1927"
"black" 0.0366175550661913 0.0188197558341243 0.0176157132161888 0.0209741598350832 0.0481172580565563 0.0438228488058274 0.118872982953108 0.071539855648469 0.0134087377645268 0.0253132514871535 0.0723248225518889 0.0264320857697997 0.0430329632498494 0.0140305866789601 0.0228594418638675 0.0277087962357862 0.012809017548354 0.0533514404888932 0.0192434572245437 0.00607644163577809 0.0527396357198019 0.0716332378223496 0.0366312034146652 0.0094002141159882 0.0189529670277602 0.0194445344654373 0.0625179863254309 0.0735211653727772 0.0310522427214614 0.014028116895919 0.0311902187474008 0.0223252618924953 0.0244053002569735
"towards" 0.0396690179883739 0.000818250253657579 0.0278915459256323 0.000599261709573805 0.00246755169520801 0.0299277991844675 0.040467398452122 0.189183173825951 0.0354937176119827 0.0385323939304448 0.0386853702021731 0.116857642350693 0.0286886421665663 0.0360786514601832 0.0512051497750631 0.0580316298523069 0.0168118355322147 0.0812396934717237 0.0474213767319112 0.000607644163577809 0.0150684673485148 0.0466823347606323 0.0605211186850991 0.0658014988119174 0.00651508241579256 0.0233334413585248 0.000992348989292554 0.0323991576219018 0.0455075970917969 0.0238857125525107 0.0603010895783082 0.10905031770565 0.0143560589746903
"sort" 0.0106801202276391 0.00245475076097274 0.0396353547364249 0.0293638237691164 0.0567536889897843 0.0379441739660213 0.0999038899286762 0.00635909827986392 0.0457474582554443 0.025875768186868 0.0134557809398863 0.0417348722681048 0.149180939266145 0.00400873905113147 0.0438901283786255 0.0120245719513789 0.0176123991289868 0.0315258511979823 0.0398614471079833 0.025521054870268 0.0244862594413366 0.0177070924954123 0.082818372937504 0.0381230905815077 0.0260603296631702 0.00129630229769582 0.00396939595717022 0.00747672868197735 0.0133845873799403 0.0261605423194164 0.0194072472206049 0.013738622703074 0.0215340884620354
"matter" 0.0218688176089754 0.0302752593853304 0.0396353547364249 0.0203748981255094 0.0172728618664561 0.0224458493883506 0.0303505488390915 0.0270261676894216 0.0268174755290536 0.0334697436330141 0.0824166582568036 0.0268958065727787 0.0573772843331325 0.030065542883486 0.039318240005852 0.0193438766174356 0.0456321250160113 0.0266757202444466 0.0377996481196393 0.0747402321200705 0.0263698178599009 0.0305849779466212 0.0159266101802892 0.0229783011724156 0.0302062912004928 0.0200926856142853 0.017862281807266 0.0124612144699622 0.0187384223319164 0.0549750527002229 0.0381213784690454 0.0309119010819165 0.0157916648721593
"least" 0.0442462123716478 0.00409125126828789 0.0278915459256323 0.0527350304424948 0.0308443961901002 0.0384785989514582 0.0303505488390915 0.00953864741979587 0.0141974870447931 0.0315009351840133 0.03195747973223 0.0139116240893683 0.068852741199759 0.0180393257300916 0.0173731758165393 0.0120245719513789 0.0224157807096196 0.0278882529828305 0.0274906531779195 0.106945372789694 0.0131849089299505 0.00643894272560446 0.0493724915588966 0.0391675588166175 0.0159915659296726 0.0116667206792624 0.00793879191434044 0.0249224289399245 0.0476491310725873 0.0356389996815238 0.0325764506917297 0.0257599175682638 0.0229696943595044
"air" 0.0376347093735855 0.0130920040585213 0.0366994025337267 0.0257682535116736 0.0690914474658244 0.0304622241699044 0.0303505488390915 0.0302057168293536 0.0457474582554443 0.036563585481444 0.0285935344972584 0.0268958065727787 0.0545084201164759 0.0340742819346175 0.0512051497750631 0.0365965233302836 0.0264185986934802 0.0460762440585896 0.0213052562128876 0.0577261955398918 0.0357876099527227 0.0321947136280223 0.00318532203605785 0.0266339399952999 0.0319831318593453 0.0194445344654373 0.0188546307965585 0.0311530361749056 0.0262337912646829 0.00568707441726444 0.0346557986082231 0.0249012536493217 0.051681812308885
"however" 0.0366175550661913 0.0130920040585213 0.0337634503310286 0.0659187880531186 0.0148053101712481 0.0347376240533997 0.0303505488390915 0.0158977456996598 0.019718732006657 0.0292508683851552 0.055505096377031 0.0213311569370314 0.0344263705998795 0.0220480647812231 0.0402326176804067 0.0250947588550516 0.0320225438708851 0.0412261131050538 0.0494831757202551 0.111806526098317 0 0.0281703744245195 0.0382238644326941 0.0339452176410685 0.0272448901024052 0.00388890689308747 0.00793879191434044 0.0149534573639547 0.019273805827114 0.0413260740987883 0.0609942055504727 0.0360638845955693 0.0229696943595044
"coming" 0.0193259318404899 0.0278205086243577 0.0190836893175379 0.0383527494127235 0.0468834822089523 0.0245835493300983 0.0316151550407203 0.0540523353788433 0.0189299827263908 0.0402199440295884 0.0420493154371447 0.0375613850412943 0.0258197779499096 0.0260568038323545 0.0530339051241725 0.0590772448046007 0.0272191622902523 0.018187991075759 0.0467341104024632 0.0261286990338458 0.00941779209282176 0.0515115418048356 0.0159266101802892 0.0182781941144215 0.0313908516397278 0.0473150338658975 0.0506097984539203 0.0174457002579471 0.031587626216659 0.0348807230925552 0.0263384069422496 0.0231839258114374 0.0445037828215398
"says" 0.0366175550661913 0.00409125126828789 0.00440392830404721 0.0101874490627547 0.0888318610274885 0.0138950496213599 0.0265567302342051 0.00158977456996598 0.0110424899237279 0.246382314474961 0.00336394523497157 0.0310692937995891 0.00860659264996988 0.0180393257300916 0.00731502139643758 0.0418245980917527 0.0120084539515819 0.0145503928606072 0.0171816582361997 0.00425350914504466 0.0470889604641088 0.0160973568140111 0.0191119322163471 0.0255894717601901 0.0414596153732254 0.000648151148847911 0.0327475166466543 0 0.297137839834674 0.016682084957309 0.0166347833319471 0.013738622703074 0.0100492412822832
"call" 0.040177595142071 0.0343665106536183 0.0293595220269814 0.0545328155712163 0.0209741894092681 0.0229802743737875 0.020233699226061 0.0238466185494897 0.0331274697711838 0.0272820599361544 0.0269115618797726 0.0213311569370314 0.0401640990331928 0.0180393257300916 0.0219450641893128 0.0245719513789047 0.0232163443063917 0.0145503928606072 0.0384869144490873 0.0419274472868688 0.0357876099527227 0.0225362995396156 0.0191119322163471 0.0443898999921665 0.0367213736162853 0.0226852902096769 0.0327475166466543 0.0398758863038792 0.0235568737886948 0.0326058933256495 0.0103967395824669 0.0231839258114374 0.0129204530772212
"whether" 0.0259374348385522 0.0261840081170425 0.0220196415202361 0.0401505345414449 0.0111039826284361 0.0416851488640797 0.0379381860488644 0.0158977456996598 0.0173524841658582 0.0444388192774473 0.03195747973223 0.0217948777400103 0.0516395558998193 0.0180393257300916 0.0402326176804067 0.0250947588550516 0.0280197258870245 0.0121253273838394 0.0199307235539916 0.0194446132344899 0.00753423367425741 0.0104632819291072 0.0509651525769255 0.0391675588166175 0.0373136538359028 0.0213889879119811 0.0198469797858511 0.0311530361749056 0.0283753252454733 0.0697614461851105 0.0298039868030719 0.0420745320281642 0.0358901474367257
"true" 0.0523834468308015 0.0580957680096881 0.0190836893175379 0.0329593940265593 0.0148053101712481 0.0203081494466029 0.0392027922504932 0.0381545896791835 0.0552124496186397 0.0241882180877245 0.0218656440273152 0.0231860401489471 0.0315575063832229 0.0200436952556573 0.0164587981419846 0.023003528950464 0.0336236710644294 0.019400523814143 0.0336760501429514 0.0139758157622896 0.00941779209282176 0.00965841408840668 0.00796330509014461 0.0360341541112881 0.0343522527378153 0.022037139060829 0.0198469797858511 0.0336452790688981 0.0240922572838925 0.0363972762704924 0.0235659430535917 0.0103039670273055 0.0330189356417876
"small" 0.0406861722957681 0.0114555035512061 0.0572510679526137 0.024569730092526 0.0222079652568721 0.0235146993592244 0.0961100713237898 0.0572318845187752 0.0473249568159769 0.0267195432364398 0.047095233289602 0.0435897554800206 0.0344263705998795 0.0260568038323545 0.0685783255916024 0.0261403738073454 0.0264185986934802 0.0291007857212145 0.0295524521662635 0.0480038889226469 0.0282533762784653 0.0515115418048356 0.0350385423966363 0.041778729404392 0.0177684065885252 0.0123148718281103 0.0903037580256224 0.0199379431519396 0.0267691747598805 0.016682084957309 0.0755496409659264 0.00858663918942126 0.0186628766670973
"o" 0.015257314610913 0.0196380060877819 0.0322954742296795 0.00838966393403327 0.192469032226225 0.0256523993009721 0.0455258232586373 0.0206670694095577 0.056001198898906 0.0180005343908647 0.0168197261748579 0.338052465371649 0.00286886421665663 0.00801747810226293 0.0173731758165393 0.278133577310156 0.0888625592417062 0.095790086332331 0.0639157686386629 0.00546879747220028 0.365410333201484 0.0370239206722256 0.0286678983245206 0.0151447894090921 0.0781809889895107 0.0862041027967722 0.0228240267537288 0.0311530361749056 0.012313820389545 0.0181986381352462 0.0117829715267959 0.013738622703074 0.00287121179493805
"care" 0.0330575149903116 0.0204562563414395 0.020551665418887 0.0311616088978379 0.0407146029709322 0.0283245242281567 0.0189690930244322 0.0270261676894216 0.0686211873831665 0.0233444430381527 0.00840986308742894 0.0412711514651259 0.0344263705998795 0.0380830209857489 0.0356607293076332 0.0376421382825774 0.0336236710644294 0.00485013095353575 0.054294040026391 0.0358510056510907 0.0263698178599009 0.0281703744245195 0.0159266101802892 0.0308118129357391 0.0302062912004928 0.00259260459539165 0.0228240267537288 0.0161995788109509 0.0283753252454733 0.0299519252642594 0.0201003631927694 0.0283359093250902 0.0200984825645664
"evening" 0.0264460119922493 0.0343665106536183 0.0440392830404721 0.0155808044489189 0.00493510339041603 0.0486326736747596 0.0366735798472356 0.0333852659692856 0.0212962305671896 0.0275633182860116 0.047095233289602 0.0435897554800206 0.00286886421665663 0.0701529333948007 0.0402326176804067 0.0444386354724873 0.0656462149353145 0.018187991075759 0.054981306355839 0.0230904782159567 0.00565067525569306 0.0386336563536267 0.0143339491622603 0.0339452176410685 0.0207298076866127 0.014259325274654 0.0585485903682607 0.0161995788109509 0.00749536893276654 0.0276770954973536 0.0339626826360587 0.0609651382448909 0.0358901474367257
"spoke" 0.0188173546867928 0.0605505187706608 0.0102758327094435 0.0233712066733784 0.0444159305137443 0.0245835493300983 0.0379381860488644 0.0985660233378907 0.0378599654527815 0.0202506011897228 0.0201836714098294 0.0255046441638418 0.0114754568666265 0.0340742819346175 0.0237738195384221 0.0522807476146909 0.0584411425643653 0.018187991075759 0.0219925225423356 0.0394968706325576 0.0395547267898514 0.0193168281768134 0.00318532203605785 0.0318562811708489 0.053897499985193 0.0110185695304145 0.0188546307965585 0.011215093022966 0.0455075970917969 0.043600903865694 0.0256452909700851 0.0738450970290228 0.0200984825645664
"read" 0.0137315831498217 0.0180015055804667 0.00880785660809442 0.0119852341914761 0.0246755169520801 0.0363408990097105 0.0189690930244322 0.00317954913993196 0.0425924611343792 0.0281258349857261 0.03195747973223 0.0296781313906523 0.0286886421665663 0.0340742819346175 0.0192019311656487 0.0334596784734022 0.0384270526450621 0.0133378601222233 0.0377996481196393 0.00972230661724494 0.0244862594413366 0.0193168281768134 0.020704593234376 0.0349896858761783 0.0343522527378153 0.00194445344654373 0.0486251004753352 0.0286607932809132 0.0465783640821921 0.0227482976690578 0.0325764506917297 0.034346556757685 0.0473749946164779
"lay" 0.045263366679042 0.0515497659804275 0.0455072591418212 0.0365549642840021 0.0271430686472882 0.0358064740242736 0.0366735798472356 0.0540523353788433 0.0110424899237279 0.0191255677902938 0.0605510142294883 0.0398799890561891 0.0172131852999398 0.0400873905113147 0.0228594418638675 0.0507123251862502 0.044030997822467 0.0436511785818217 0.0357378491312954 0.00364586498146685 0.0941779209282176 0.0684137664595473 0.0111486271262025 0.015667023526647 0.0219143681258477 0.0570373010986162 0.101219596907841 0.0909668656307244 0.0364060776734375 0.00644535100623303 0.0346557986082231 0.0369225485145114 0.0200984825645664
"less" 0.0274631662996435 0.0180015055804667 0.0176157132161888 0.0329593940265593 0.00493510339041603 0.0245835493300983 0.0240275178309474 0.0127181965597278 0.0418037118541129 0.0298133850848697 0.0218656440273152 0.0357065018293786 0.0143443210832831 0.0481048686135776 0.0173731758165393 0.023003528950464 0.0384270526450621 0.0254631875060627 0.0309269848251594 0.101476575317494 0.0207191426042079 0.0104632819291072 0.0732624068293304 0.0652792646943625 0.0195452472473777 0.0239815925073727 0.0158775838286809 0.0211840645989358 0.0149907378655331 0.0291936486752908 0.037428262496881 0.0283359093250902 0.0143560589746903
"cannot" 0.0523834468308015 0.0327300101463031 0.0381673786350758 0.000599261709573805 0.0111039826284361 0.0721473730339841 0.0177044868228034 0.0333852659692856 0.0465362075357106 0.0292508683851552 0.055505096377031 0.00834697445362096 0.0344263705998795 0.0420917600368804 0.00822939907099228 0.0381649457587244 0.0112078903548098 0.0412261131050538 0.0185561908950957 0 0.0037671168371287 0.0185119603361128 0.0334458813786074 0.0511789435203802 0.0396827747143729 0.00777781378617494 0.0793879191434044 0.022430186045932 0.0187384223319164 0.0652117866512989 0.00693115972164463 0.0309119010819165 0.00430681769240708
"open" 0.0340746692977058 0.0482767649657971 0.0337634503310286 0.0269667769308212 0.0505848097517643 0.0368753239951474 0.0581718852749254 0.0413341388191154 0.0473249568159769 0.0317821935338705 0.0201836714098294 0.0306055729966102 0.00286886421665663 0.0280611733579203 0.0420613730295161 0.0324140635211084 0.0360253618547457 0.0424386458434378 0.0350505828018474 0.0291669198517348 0.0282533762784653 0.0289752422652201 0.0191119322163471 0.0193226623495313 0.0278371703220228 0.0187963833165894 0.0535868454217979 0.0909668656307244 0.0182030388367187 0.0208526061966363 0.0325764506917297 0.0309119010819165 0.0344545415392566
"that^s" 0.0127144288424275 0 0.0308274981283305 0.00179778512872142 0.0641563440754084 0.00534424985436919 0.0278213364358339 0.00635909827986392 0.0528462017778409 0.054845378222166 0.0185016987923437 0.0551827755544941 0.126230025532892 0.0240524343067888 0.0256025748875315 0.0376421382825774 0.0360253618547457 0.00727519643030362 0.0920936881460303 0.0893236920459379 0.114897063532425 0.041853127716429 0 0.0114891505862078 0.053897499985193 0 0.00694644292504788 0 0.0160615048559283 0.0216108827856049 0.0443594222185256 0.0223252618924953 0.0186628766670973
"present" 0.0284803206070377 0.00900075279023337 0.0264235698242833 0.0299630854786903 0.00616887923802004 0.0347376240533997 0.0164398806211746 0.0127181965597278 0.0118312392039942 0.0604705452193112 0.023547616644801 0.032460456208526 0.00860659264996988 0.00801747810226293 0.0201163088402034 0.0339824859495491 0.0560394517740489 0.019400523814143 0.0350505828018474 0.0674485021571368 0.00188355841856435 0.00643894272560446 0.0286678983245206 0.0423009635219469 0.0248757692239352 0.00453705804193538 0.00893114090363299 0.00373836434098867 0.0401537621398208 0.0508045314608957 0.0159416673597826 0.0334878928387429 0.00430681769240708
"family" 0.0259374348385522 0.00163650050731516 0.00880785660809442 0.0347571791552807 0.00246755169520801 0.0203081494466029 0.0265567302342051 0.00953864741979587 0.0157749856053256 0.0478139194757344 0.0622329868469741 0.0231860401489471 0.0516395558998193 0.0260568038323545 0.0950952781536886 0.0182982616651418 0.00960676316126553 0.00242506547676787 0.0199307235539916 0.0066840857993559 0.0037671168371287 0.0193168281768134 0.0334458813786074 0.0490900070501606 0.0278371703220228 0 0.00396939595717022 0 0.0867321262220128 0.0174403615462776 0.0194072472206049 0.0858663918942126 0.00717802948734513
"among" 0.0305146292218261 0.0319117598926456 0.0234876176215851 0.0419483196701664 0.0222079652568721 0.00961964973786454 0.0366735798472356 0.00317954913993196 0.0339162190514501 0.0371261021811585 0.0353214249672015 0.0510092883276837 0.0172131852999398 0.0160349562045259 0.0219450641893128 0.02875441118808 0.0144101447418983 0.0412261131050538 0.0309269848251594 0.0170140365801786 0.0433218436269801 0.0756575770258524 0.0605211186850991 0.0396897929341724 0.0296140109808753 0.014259325274654 0.0516021474432128 0.109658687335668 0.0165968883511259 0.0492879782829585 0.0214865951370983 0.0489438433797012 0.0689090830785133
